RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5939,22299695,Singh,607,France,Male,49,5,181666.28,4,1,0,105888.64,0
5940,87941341,Roy,862,France,Male,65,7,52318.45,4,0,1,114163.19,0
5941,88056716,Lopez,726,France,Female,78,0,42775.32,3,1,1,199163.32,0
5942,66925892,Turner,638,France,Male,83,4,205483.17,3,1,0,65473.26,0
5943,23811224,Lopez,819,Spain,Male,55,8,238402.17,3,1,1,64620.36,0
5944,94717715,Khan,452,Germany,Female,60,9,46285.61,3,1,0,156954.03,1
5945,79853550,Cruz,498,Germany,Male,21,3,237940.35,4,1,1,80319.29,0
5946,97116625,Taylor,433,France,Male,22,7,107434.31,4,0,0,30119.05,0
5947,77340278,Taylor,375,France,Male,75,8,226414.77,2,1,1,192429.89,0
5948,89948588,Gupta,524,Germany,Male,54,0,187714.29,3,0,0,27484.46,0
5949,37229553,Hall,771,Germany,Female,43,7,226277.67,4,1,0,185483.14,0
5950,93693742,Patel,695,Spain,Female,26,7,161286.87,2,0,1,166295.05,0
5951,79510974,Patel,651,Germany,Female,32,4,39252.45,3,0,0,129939.77,1
5952,11643083,White,647,Germany,Male,43,9,15091.53,2,0,1,178684.09,1
5953,53958766,Patel,484,Spain,Female,80,1,156778.08,3,1,1,55239.68,0
5954,21791470,Singh,404,Spain,Male,87,6,14588.94,3,0,0,53734.39,0
5955,36576632,Taylor,405,Spain,Female,44,10,58996.64,1,1,0,99884.18,0
5956,15050058,Mehta,723,Germany,Male,71,10,51557.61,4,1,1,199370.69,0
5957,10021650,Cruz,688,Germany,Female,48,4,106775.93,2,0,0,21657.04,1
5958,63355494,Turner,806,Germany,Male,49,4,149345.08,3,1,1,45576.95,0
5959,87836661,Morgan,704,Spain,Male,19,5,227791.12,4,0,1,149400.21,0
5960,59363500,Sharma,481,Germany,Male,35,9,234048.0,2,0,0,66499.4,0
5961,35372075,Das,842,Germany,Male,45,7,245593.44,1,0,0,119796.27,0
5962,34556224,Khan,459,Spain,Female,88,10,190955.86,4,0,0,148561.85,0
5963,24701106,Morgan,475,France,Male,42,0,230324.26,2,0,0,171293.67,0
5964,99906090,Gupta,645,France,Male,56,2,197656.42,3,0,1,120218.67,0
5965,50676214,Adams,528,Germany,Male,66,6,227650.29,1,1,1,38164.78,1
5966,89567573,Roy,546,Spain,Female,21,10,26043.8,4,0,0,144894.45,0
5967,81622071,Morgan,450,Spain,Female,69,8,240393.73,3,1,1,110191.0,0
5968,86914165,Sharma,532,Germany,Female,85,9,58640.77,1,0,0,144938.46,0
5969,41239442,Sharma,358,Germany,Male,74,1,142117.49,1,1,1,30291.19,0
5970,62056502,Hall,762,France,Male,30,3,129206.87,2,1,1,20639.54,0
5971,69103067,Mehta,453,Spain,Female,82,10,141115.52,3,0,1,183268.54,0
5972,65027643,Gupta,475,Germany,Male,80,3,175507.39,3,0,1,122316.45,0
5973,78117178,Singh,895,Spain,Female,88,10,134899.39,4,0,1,52160.79,1
5974,96379410,Patel,619,Germany,Male,42,6,172186.99,4,0,0,146825.57,0
5975,33507635,Adams,815,France,Male,40,4,133597.13,4,0,1,147323.81,0
5976,94597796,Adams,467,Germany,Female,47,10,3010.79,4,0,0,184670.11,1
5977,29544473,Cruz,441,France,Male,78,4,156841.63,1,1,1,158051.18,0
5978,75017442,Turner,834,France,Male,24,6,138800.32,4,0,0,170967.81,1
5979,74370273,Khan,436,Germany,Male,71,1,146461.05,3,1,1,170368.11,0
5980,51096674,Das,583,Germany,Female,34,7,390.11,1,1,0,72861.24,1
5981,84467919,Gupta,473,France,Male,77,5,117186.7,4,1,1,113936.58,0
5982,93800357,Gupta,552,Spain,Male,83,4,218744.3,4,1,1,26361.65,1
5983,94231510,Cruz,381,Spain,Male,55,0,83138.86,2,1,0,27696.95,0
5984,35994235,Allen,706,France,Male,30,1,111220.51,1,0,0,178619.7,0
5985,53883023,Das,812,France,Female,69,5,30611.05,3,0,1,29194.49,0
5986,43511963,Das,443,Germany,Female,69,5,112558.57,4,1,0,118804.41,0
5987,92489327,Sharma,871,Germany,Female,49,10,98944.6,1,0,0,187156.43,1
5988,91260962,Cruz,757,France,Male,26,8,220760.15,3,1,0,56985.6,1
5989,44401837,Gupta,449,France,Female,34,10,8860.12,4,1,0,99684.72,0
5990,57582023,Das,593,Spain,Female,57,5,237804.05,4,0,1,136573.79,0
5991,20680555,Adams,407,Spain,Male,71,0,144100.8,2,1,1,121130.25,1
5992,59063350,Cruz,706,Spain,Male,71,6,132408.59,2,1,1,85453.21,0
5993,60565110,Mehta,840,France,Male,45,2,221550.54,1,1,1,161773.74,0
5994,49897301,Verma,669,France,Female,89,7,47752.36,2,0,1,93697.65,0
5995,29763284,Morgan,368,Spain,Male,67,5,52253.36,2,0,1,89496.67,0
5996,13401447,Hall,706,Spain,Female,35,2,218606.47,1,0,0,23886.55,0
5997,21038804,Adams,466,Germany,Male,30,2,232361.07,4,0,0,175622.3,0
5998,22176872,Singh,485,Germany,Female,50,7,209452.83,3,1,0,199891.3,0
5999,99401408,Roy,645,France,Male,32,5,10316.24,1,1,1,153790.85,0
6000,55643397,Morgan,874,Germany,Male,55,1,163017.3,1,0,1,194777.63,0
6001,60205334,Morgan,450,France,Female,23,2,112784.36,3,0,1,109190.04,1
6002,65701567,Mehta,729,France,Male,62,5,201956.19,2,1,1,124691.45,0
6003,62096342,Bose,504,France,Female,76,6,39533.47,1,1,1,179233.45,0
6004,74650154,Lopez,454,Spain,Male,65,3,230083.17,4,0,1,114314.6,0
6005,66803178,White,875,Germany,Female,58,7,83850.19,1,1,1,32866.41,0
6006,62138902,Brown,477,Germany,Female,91,2,80807.32,3,1,1,152913.39,0
6007,70392605,Sharma,750,Germany,Male,72,5,44606.84,4,1,0,45020.71,0
6008,15002828,Patel,878,Germany,Male,78,6,1737.58,1,1,0,81738.35,1
6009,10131562,Brown,899,Spain,Male,19,7,78185.8,4,0,1,172002.37,0
6010,36218129,Patel,473,Germany,Female,19,10,37081.03,3,1,0,69976.52,0
6011,66235862,White,709,Germany,Female,27,3,184534.9,1,1,1,188215.58,0
6012,32367456,Sharma,413,Spain,Female,56,4,189159.44,1,0,0,166739.51,0
6013,22841272,Roy,451,Germany,Female,19,5,206983.12,3,0,1,194270.58,0
6014,58593510,Adams,626,Germany,Female,82,0,1360.42,4,1,0,38873.6,0
6015,20782554,Taylor,576,Spain,Female,83,8,87870.87,4,0,0,73045.98,0
6016,43444652,Das,372,Spain,Female,69,2,1451.94,3,0,1,162412.65,0
6017,35136043,Adams,413,Spain,Male,61,1,126928.75,4,0,1,141220.28,0
6018,38576855,Das,506,Spain,Female,51,10,227251.93,4,0,1,157497.35,0
6019,74419118,Adams,739,France,Male,90,6,101972.56,1,1,0,177037.63,0
6020,29501490,Mehta,498,Spain,Female,62,10,218415.85,4,0,1,69004.43,1
6021,57596201,Turner,712,Germany,Female,49,10,236894.7,3,1,1,195027.49,0
6022,28371718,Morgan,813,Germany,Female,22,3,59466.62,4,0,1,156706.48,0
6023,61819951,Khan,748,Germany,Male,80,3,2538.76,1,0,0,190610.34,0
6024,15982547,Allen,754,Germany,Female,86,9,184892.3,4,0,0,39607.09,0
6025,60850138,Khan,481,France,Female,71,8,144752.57,3,0,0,120418.4,0
6026,57942277,Lopez,546,France,Female,55,6,86787.24,2,0,1,166951.47,0
6027,87571418,Lopez,384,France,Male,26,8,91900.95,2,1,0,36062.37,0
6028,42010888,Patel,769,Germany,Male,78,0,20244.31,2,1,1,107375.16,0
6029,31006444,Adams,726,Germany,Female,38,2,217766.84,2,0,1,163583.91,0
6030,36427192,Verma,748,Spain,Female,53,9,60516.14,1,1,0,28891.89,0
6031,74397086,Das,569,Spain,Female,18,10,24276.11,4,1,0,149160.78,0
6032,45457556,Khan,866,Germany,Male,39,9,194883.53,1,1,1,194317.7,0
6033,79901401,Bose,691,Spain,Female,32,5,121268.63,2,1,0,30109.67,1
6034,66586535,Singh,765,Spain,Female,63,10,190724.22,4,0,1,185227.52,0
6035,80256751,Khan,805,Germany,Female,82,0,225468.72,2,1,1,95452.88,0
6036,33641900,Taylor,646,France,Male,23,4,95531.75,2,0,0,24358.5,0
6037,93441228,Lopez,680,Germany,Female,57,3,13617.8,3,0,1,82662.96,0
6038,23053104,Taylor,688,Germany,Female,52,3,63309.86,1,1,0,74727.39,0
6039,45141974,Mehta,647,Spain,Male,78,6,12767.5,2,0,0,64811.94,0
6040,30639379,Khan,661,Spain,Female,40,4,37288.69,2,1,1,169162.5,1
6041,58674916,Patel,404,Germany,Female,37,6,212236.76,1,0,1,101424.68,0
6042,34522485,Sharma,883,France,Female,45,0,235355.05,2,1,0,75460.67,1
6043,65188084,Singh,454,Germany,Male,54,10,169228.27,2,0,0,75819.5,0
6044,33834000,Sharma,524,France,Male,24,8,182955.55,4,0,0,198579.45,0
6045,37992091,Morgan,643,France,Female,66,7,182871.42,1,0,0,131387.28,0
6046,68874792,Das,724,Germany,Male,41,6,30838.94,1,1,0,27487.04,0
6047,39783576,Roy,799,Germany,Female,30,9,11778.13,3,1,0,179825.59,0
6048,38110905,Sharma,794,Germany,Female,24,1,174599.84,4,1,0,150803.19,1
6049,37764209,Sharma,409,France,Male,32,10,9354.18,1,1,0,58110.57,0
6050,49788840,Singh,741,Spain,Male,40,5,202938.7,2,1,1,40441.31,0
6051,17581002,Cruz,739,France,Male,86,3,147784.48,1,1,1,87890.59,0
6052,28794744,Sharma,561,France,Female,77,2,28377.58,1,0,0,57431.3,0
6053,78110885,Taylor,884,France,Female,27,7,164823.25,2,1,0,146329.3,0
6054,36584138,Lopez,589,Spain,Female,68,3,151576.76,4,1,1,51375.62,0
6055,56926657,Khan,837,France,Female,81,2,94077.38,1,1,0,114273.72,0
6056,27069223,Turner,471,France,Male,88,10,204430.03,3,1,0,134677.46,0
6057,25446786,Turner,602,France,Female,73,4,76152.08,1,0,1,140429.04,0
6058,87993462,Adams,490,Spain,Male,49,8,94477.43,1,1,1,157834.62,1
6059,58750452,Brown,801,France,Female,40,9,174155.75,2,1,1,110525.08,1
6060,22453218,Bose,502,Spain,Female,71,2,188007.8,4,1,1,57997.99,0
6061,12928785,Roy,657,Spain,Male,90,8,68390.28,3,0,0,81110.87,0
6062,92814192,Hall,666,Germany,Male,87,3,4196.55,3,0,1,88346.21,0
6063,86867443,Hall,878,Germany,Female,78,9,44075.94,4,0,1,143735.65,0
6064,14791164,Turner,645,Germany,Male,37,3,65799.14,1,1,1,132650.86,1
6065,11612119,Sharma,694,Spain,Female,70,1,226251.81,3,0,0,109104.19,0
6066,25516706,Sharma,631,Germany,Female,32,7,223402.64,2,0,1,105206.66,1
6067,83385984,Bose,557,Germany,Female,46,3,165174.41,1,0,0,30828.48,0
6068,47771235,White,445,Germany,Female,87,2,177329.93,3,0,1,144137.26,0
6069,86943867,Brown,801,Spain,Male,82,2,155313.22,2,1,0,164742.98,0
6070,72779882,Verma,722,France,Male,79,0,194796.27,4,0,1,179940.93,0
6071,77252568,Adams,422,Germany,Male,87,7,87800.06,4,0,1,23677.95,1
6072,25366031,Das,682,Germany,Male,33,10,136676.52,4,1,1,177466.24,0
6073,23723361,Mehta,742,Germany,Female,71,4,167664.75,4,1,0,177684.55,0
6074,18454364,Hall,455,Germany,Female,24,4,117107.26,2,0,1,139360.14,0
6075,86864536,Allen,450,Spain,Male,77,3,193167.22,2,1,1,70137.48,1
6076,72266549,Patel,708,France,Male,27,4,233146.88,1,0,1,180646.77,0
6077,39169138,Lopez,678,France,Male,70,4,165950.09,4,1,0,82551.08,0
6078,34669000,Sharma,744,Germany,Female,25,8,18667.69,4,1,1,124586.52,0
6079,51330304,Singh,384,France,Male,54,10,152559.13,4,1,1,99371.07,0
6080,74085033,Mehta,506,Germany,Female,21,5,174078.86,2,1,1,179470.47,0
6081,45951072,Allen,622,Germany,Male,40,8,70812.84,4,1,1,66451.55,0
6082,90735137,Taylor,745,France,Male,26,7,80441.95,2,0,0,79606.57,1
6083,57865579,Morgan,556,France,Female,55,2,148845.98,1,1,0,93423.14,0
6084,50549223,Verma,655,Spain,Female,62,1,176778.36,4,1,1,173861.41,0
6085,51801105,Brown,885,Germany,Male,62,5,217857.51,1,1,1,77274.41,0
6086,11286188,Roy,811,France,Male,35,1,190630.5,2,1,0,71954.5,0
6087,96972025,Khan,601,Spain,Female,63,2,33492.68,1,1,0,163292.97,0
6088,30945989,Hall,616,France,Female,19,2,87022.86,3,1,0,89781.84,0
6089,91779560,Singh,558,France,Female,65,0,37191.4,1,1,0,139684.07,0
6090,91926191,Turner,888,Germany,Female,34,4,189235.32,2,1,0,177606.35,0
6091,28561310,Khan,852,Spain,Female,33,7,66612.18,1,0,0,60601.4,0
6092,76913257,Bose,863,Germany,Male,62,8,30876.88,1,0,1,103581.45,0
6093,87642269,Patel,497,France,Female,65,6,24057.5,2,0,1,107652.77,0
6094,80770961,Lopez,432,Spain,Male,41,4,28623.95,2,0,0,122290.44,0
6095,18737723,Roy,391,Germany,Female,82,7,61779.65,4,1,0,185324.97,0
6096,72745175,Adams,505,Spain,Female,50,8,195588.72,1,0,0,196508.57,0
6097,81405948,Allen,802,France,Male,21,8,59431.96,4,0,0,164204.1,0
6098,57628766,Bose,633,Spain,Male,18,8,70341.15,3,1,1,25385.84,0
6099,69537422,Bose,537,France,Female,50,10,220173.43,3,0,0,41067.71,0
6100,63477891,Bose,823,Germany,Female,91,1,110578.76,2,1,1,41179.8,0
6101,94739239,Roy,856,France,Female,79,2,127206.96,4,0,1,115690.13,0
6102,64230536,Brown,482,France,Male,20,1,680.58,3,0,0,27765.63,0
6103,84757256,Adams,620,Spain,Male,62,10,20526.9,1,0,0,112107.57,0
6104,62762777,White,422,Spain,Female,38,10,185149.11,2,0,0,155328.17,1
6105,78709584,Morgan,785,Germany,Male,81,4,83365.78,1,0,1,74346.84,0
6106,96491407,Morgan,642,Spain,Female,90,2,37384.57,4,1,0,104495.32,0
6107,97105678,Turner,786,Germany,Male,74,8,107201.55,4,0,1,37384.65,1
6108,57980339,Gupta,409,France,Female,57,1,11274.42,3,0,0,32397.51,0
6109,93817540,Taylor,676,France,Female,79,4,177344.07,4,1,0,116081.7,0
6110,37135236,Brown,531,Spain,Female,60,4,20048.09,3,0,0,22187.97,0
6111,18979219,Brown,783,France,Male,63,4,13718.67,3,0,1,146619.57,0
6112,39107857,Patel,868,France,Female,89,0,104925.24,2,0,0,45545.65,0
6113,56875246,Turner,432,Germany,Female,41,9,146768.6,3,1,1,180971.03,0
6114,25371868,Verma,377,Spain,Male,41,6,190974.42,4,0,1,173048.18,0
6115,91369859,Hall,615,Germany,Male,27,1,17740.29,4,1,0,60787.61,1
6116,83735788,Mehta,632,France,Female,85,1,83704.94,2,1,0,62310.26,1
6117,16045001,Khan,746,France,Female,74,8,67141.46,4,1,1,26611.03,0
6118,99763004,Gupta,732,France,Female,61,0,185939.6,2,1,1,197045.5,1
6119,35646174,Das,668,Spain,Female,90,8,92356.5,2,0,1,29952.48,0
6120,44050664,Bose,542,France,Male,65,5,156963.46,2,1,0,106333.72,0
6121,30411399,Singh,576,France,Female,44,4,122344.57,2,0,0,172861.36,0
6122,67933890,Lopez,800,Germany,Male,47,4,142414.6,2,1,0,48839.69,0
6123,87184495,Gupta,531,Spain,Female,63,4,91406.87,3,1,0,158792.47,1
6124,41109310,Taylor,676,France,Female,29,5,59814.9,4,0,0,50382.51,0
6125,62960621,Brown,552,Germany,Female,77,6,14935.01,2,1,0,74831.4,0
6126,64244317,Gupta,751,France,Male,36,10,43367.31,1,0,1,66011.04,0
6127,36592372,Roy,821,Germany,Male,85,8,43150.12,1,1,0,28471.57,1
6128,13991818,Bose,528,France,Male,71,1,233710.32,1,0,1,42127.25,0
6129,18164962,Gupta,367,Spain,Female,51,3,234345.19,4,0,1,141562.68,1
6130,66372732,Brown,812,Spain,Male,24,10,63950.32,4,1,0,35494.16,0
6131,75978252,White,895,Germany,Female,59,4,26410.45,3,0,1,195606.91,1
6132,10250231,Das,752,France,Female,85,5,70429.55,2,1,0,66960.92,0
6133,53004556,Verma,742,Spain,Female,70,6,199111.85,3,1,1,39733.26,0
6134,90071947,Das,649,France,Female,25,2,217691.53,3,0,0,87026.8,1
6135,65067172,Das,700,Spain,Female,39,2,125275.43,2,0,0,69693.61,0
6136,97258185,Khan,536,Germany,Female,43,8,135029.76,3,1,1,34121.42,0
6137,33518715,Morgan,696,Spain,Female,80,8,114675.9,2,1,1,138189.38,0
6138,44533367,White,758,France,Female,63,1,45701.39,2,0,0,159984.36,0
6139,48821960,Sharma,420,France,Male,61,3,12443.44,2,0,1,20381.85,0
6140,52973491,Hall,676,France,Female,79,3,155349.24,1,0,1,122938.64,0
6141,62461766,Brown,561,Germany,Male,53,4,199682.47,4,1,1,136203.51,0
6142,10420993,White,658,Germany,Female,58,1,187336.82,2,1,1,197003.57,0
6143,29038007,Turner,457,France,Female,44,10,225073.87,2,0,1,138851.17,0
6144,43548071,Sharma,526,France,Female,87,10,203411.99,3,1,0,73784.98,0
6145,98487398,Singh,776,Spain,Female,58,3,71894.03,1,0,0,140514.74,1
6146,56984860,Morgan,880,Spain,Male,22,10,29203.42,3,0,1,69835.73,0
6147,12752690,Sharma,767,Spain,Male,74,2,107683.46,3,1,1,45124.84,0
6148,58482500,Singh,597,France,Male,46,10,87076.98,1,1,1,153458.87,0
6149,78112374,Verma,558,Spain,Male,29,5,182145.68,3,1,0,107097.99,0
6150,27848408,Singh,565,France,Male,42,3,16993.38,3,1,0,191336.3,1
6151,78969235,Morgan,787,Germany,Male,51,0,235752.53,2,0,1,31198.38,0
6152,89694571,Cruz,660,Spain,Female,41,2,239292.04,1,1,0,106299.14,0
6153,34555728,Gupta,732,France,Female,80,7,22086.19,1,1,0,65171.9,0
6154,76395265,Morgan,620,France,Male,80,2,108490.91,1,0,0,110893.78,0
6155,55353996,Sharma,470,Germany,Male,27,6,224786.46,3,1,1,27658.29,0
6156,63947238,Sharma,756,Germany,Male,22,1,46820.33,4,1,0,27282.15,1
6157,40147291,White,594,Germany,Female,70,4,173053.47,3,1,1,116506.8,0
6158,92969705,Sharma,415,Germany,Female,45,6,177803.54,4,1,1,83576.01,0
6159,41616374,Gupta,577,Spain,Female,82,0,58399.27,1,0,0,24132.15,0
6160,29138117,Mehta,486,Germany,Female,62,10,1541.58,3,0,0,129565.3,0
6161,91952330,Turner,543,France,Female,83,0,166117.23,4,0,1,99908.66,0
6162,96838133,Mehta,838,France,Male,66,10,154314.14,1,0,0,195857.45,0
6163,13291987,White,703,France,Female,57,7,162427.27,3,1,0,169846.94,1
6164,57538500,Allen,506,France,Male,83,1,39110.88,1,0,1,151429.87,0
6165,67873362,Sharma,825,France,Female,25,10,150933.56,4,1,1,106263.77,0
6166,39268923,Morgan,365,Germany,Male,44,3,135418.65,1,1,1,107279.87,0
6167,92298322,Bose,427,France,Female,34,2,113138.8,4,1,0,189209.53,0
6168,57809902,Verma,401,Germany,Female,85,4,194230.69,3,0,0,151690.59,0
6169,75555773,Singh,863,Germany,Female,61,1,97074.53,4,1,1,36238.07,1
6170,19179279,Hall,853,Germany,Female,48,5,88316.79,1,0,0,98450.21,0
6171,22896471,Verma,410,Germany,Female,22,7,135251.39,1,1,1,95261.61,1
6172,64594920,Morgan,481,Spain,Male,77,4,236048.07,4,0,0,40233.56,0
6173,69304974,Patel,731,Spain,Female,36,6,86064.34,2,0,1,172201.88,0
6174,15492952,Bose,892,Spain,Female,59,4,111332.51,1,0,0,70676.2,1
6175,58236011,Mehta,759,Spain,Female,40,5,66580.73,1,0,1,87269.29,0
6176,75256994,Das,504,Spain,Female,34,8,169903.11,2,1,1,196348.3,0
6177,20197174,Allen,400,France,Female,75,10,91021.3,4,0,1,142770.71,0
6178,88002445,Mehta,444,Spain,Female,66,9,173174.19,1,0,0,165054.48,1
6179,16297042,Hall,872,France,Female,20,10,36427.55,1,0,0,38947.66,0
6180,90710501,Hall,873,France,Female,62,0,65941.09,2,1,1,117201.91,0
6181,81161443,Mehta,704,Germany,Female,52,9,51576.7,3,1,0,148800.63,1
6182,17200262,Das,394,Germany,Male,19,8,194350.67,4,0,0,166385.32,0
6183,38862768,Brown,554,Germany,Male,64,2,22391.94,1,0,1,179267.17,0
6184,84834030,Verma,780,Spain,Female,20,9,62986.49,3,1,0,36177.54,1
6185,84798069,Sharma,605,France,Female,46,2,126847.57,1,1,0,153070.04,0
6186,75556711,Mehta,597,Spain,Female,91,3,21956.25,1,0,0,37667.33,0
6187,95495505,Mehta,882,Germany,Female,37,7,2763.81,3,1,1,92746.74,0
6188,29080923,Cruz,390,Germany,Female,51,0,172785.61,2,1,1,100316.24,1
6189,36705487,Das,808,France,Male,57,3,153394.77,4,0,0,71597.68,0
6190,82571474,Gupta,626,France,Female,82,6,2103.72,2,0,0,175396.26,0
6191,12098729,Roy,544,Germany,Male,80,2,12133.9,1,1,0,125544.71,0
6192,73022352,Khan,420,Spain,Female,73,6,54842.69,2,0,0,45294.6,0
6193,95706924,Adams,619,Spain,Female,49,10,226544.72,1,0,1,87089.41,1
6194,74201676,Taylor,684,France,Female,83,4,163181.74,1,1,0,34187.55,0
6195,67900186,Taylor,657,Germany,Female,58,9,201250.06,3,1,1,109024.72,1
6196,26465417,Hall,776,Spain,Male,46,10,189869.54,3,1,1,83870.7,1
6197,72925345,Roy,548,France,Male,68,8,245756.26,2,0,1,77929.32,1
6198,33917061,Patel,425,France,Male,29,7,237539.28,3,0,0,171775.37,0
6199,22124055,Sharma,874,France,Male,61,10,16826.56,1,1,0,172942.76,0
6200,26139153,Taylor,579,Spain,Male,27,2,5672.08,2,1,0,142288.58,0
6201,42315606,Brown,434,France,Female,91,3,124267.16,3,0,1,185474.18,0
6202,51142405,Singh,511,Spain,Female,26,6,67931.35,2,0,0,137846.69,0
6203,77259517,Verma,746,France,Male,46,1,126141.62,4,1,1,131421.03,0
6204,92106264,Bose,720,Spain,Female,46,9,22668.32,2,1,0,36862.48,0
6205,12488144,Brown,564,Germany,Female,78,10,227215.63,4,0,0,21879.24,0
6206,66294061,Patel,350,Spain,Female,81,5,193524.95,1,0,0,57777.04,0
6207,99013399,Verma,726,Germany,Male,20,8,138029.13,2,1,1,161620.06,1
6208,63815626,Adams,761,France,Male,21,8,116267.75,1,0,1,187255.32,1
6209,55399577,Sharma,549,Spain,Male,72,5,117123.52,1,1,0,61333.71,1
6210,15088539,Sharma,532,France,Male,31,5,154116.97,2,0,0,50348.51,0
6211,99666634,Khan,759,Germany,Female,45,5,136335.26,3,0,0,170404.08,0
6212,85883685,Hall,747,France,Female,80,10,120559.49,3,1,1,88318.56,0
6213,32074556,Taylor,565,France,Female,56,9,169814.19,2,0,0,196019.47,1
6214,62828237,Das,698,France,Female,81,5,191245.23,4,1,0,192947.91,0
6215,43971122,Sharma,390,Germany,Female,77,2,160738.44,1,1,1,80181.38,1
6216,73938137,Morgan,352,Germany,Female,37,3,97846.83,4,0,1,120771.2,0
6217,80105108,Allen,443,Spain,Male,45,5,103580.99,1,1,1,142351.09,0
6218,36043575,Adams,408,Spain,Female,31,9,24632.94,2,0,0,135195.66,0
6219,82468326,Bose,756,Spain,Female,75,0,103636.35,2,1,1,195580.4,0
6220,17838941,Turner,367,Spain,Female,56,0,196448.07,3,1,1,84637.58,0
6221,36088250,Mehta,843,France,Female,75,6,16617.63,1,1,1,150663.54,0
6222,45432211,Singh,857,Germany,Female,32,0,43879.84,1,0,1,124577.91,0
6223,45179631,Turner,681,Germany,Male,90,4,210654.15,4,1,0,113708.04,1
6224,11801951,Brown,518,France,Female,20,9,141986.87,2,0,1,46704.96,0
6225,18441557,Das,555,Spain,Female,22,10,167799.74,1,1,1,155650.89,1
6226,73378490,Adams,870,Germany,Male,59,7,80389.76,2,1,0,91561.87,0
6227,38720008,Gupta,854,France,Male,32,5,122199.8,1,1,0,43268.98,0
6228,86506732,Lopez,695,France,Female,20,2,190394.08,4,0,1,22054.15,0
6229,85337600,Verma,653,Spain,Female,52,1,219010.85,3,1,1,46737.12,0
6230,27566364,Taylor,464,Spain,Male,24,1,243551.63,1,0,1,144270.52,0
6231,93604679,Adams,436,Germany,Female,41,3,212756.39,2,1,0,154776.08,1
6232,19941699,Roy,444,Germany,Male,48,8,16870.8,4,1,0,28256.88,0
6233,67340290,Sharma,777,Spain,Male,21,8,85839.2,2,0,0,47857.89,0
6234,64152949,White,799,Germany,Male,20,0,187222.4,1,0,0,199858.19,1
6235,78417030,White,890,Spain,Female,26,4,104488.31,3,0,0,94495.2,0
6236,38886746,Khan,351,France,Male,85,8,109092.72,4,1,0,181101.21,0
6237,32969573,Brown,427,France,Male,77,3,198578.41,3,1,1,93224.82,0
6238,46065451,Morgan,673,France,Female,28,10,208354.72,3,1,0,115228.03,0
6239,40215254,Morgan,447,Germany,Male,53,6,197852.08,2,0,0,177609.67,0
6240,61662376,Bose,459,Spain,Male,89,10,88656.15,2,1,1,198175.05,1
6241,44583674,Gupta,806,France,Female,19,5,57003.4,4,0,1,32779.31,0
6242,97594281,Morgan,837,France,Female,67,3,89685.67,3,1,0,133801.08,1
6243,85847540,Allen,720,Germany,Female,20,9,175345.88,1,0,1,104323.17,0
6244,57447968,Singh,686,Germany,Female,84,10,91178.65,1,0,0,117055.96,0
6245,17283377,Gupta,371,France,Female,79,6,13845.58,1,1,1,56309.58,0
6246,17017955,Hall,654,Germany,Female,31,6,200189.24,1,0,1,180983.72,1
6247,75833124,Turner,621,Germany,Female,40,1,15856.8,2,1,0,71622.36,0
6248,57732712,Morgan,839,Germany,Female,33,6,249033.4,3,0,0,45083.56,0
6249,55367678,Brown,795,Germany,Female,35,8,215391.79,3,0,0,147593.73,0
6250,46292816,Turner,627,Spain,Female,30,5,239084.34,4,1,0,196476.34,1
6251,60736559,Khan,726,Germany,Female,73,5,208314.07,1,1,0,63267.84,0
6252,79617028,Turner,581,Germany,Female,62,10,25267.35,3,0,0,104415.12,0
6253,63650991,White,775,Spain,Female,57,5,104688.79,2,1,0,31659.15,0
6254,83283807,Adams,404,Germany,Female,48,1,226983.71,4,0,1,80025.59,1
6255,60042301,Morgan,790,Germany,Male,49,5,22719.85,1,1,0,165040.97,0
